2013-01-27 00:51:56,756 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x25 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:56,778 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x27 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:56,800 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x29 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:56,822 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x2b zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:56,844 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x2d zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:56,866 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x2f zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:56,888 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x31 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:56,911 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x33 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:56,933 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x35 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:56,974 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x37 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:57,000 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x39 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:57,022 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x3b zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:57,045 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x3d zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:57,066 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x3f zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:57,088 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x41 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:57,111 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x43 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:57,133 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080000 type:create cxid:0x45 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tables/!0/conf
2013-01-27 00:51:57,976 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x13c7a8fa2080000, likely client has closed socket
2013-01-27 00:51:57,977 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:45932 which had sessionid 0x13c7a8fa2080000
2013-01-27 00:52:10,000 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x13c73c934810007, timeout of 30000ms exceeded
2013-01-27 00:52:10,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x13c73c934810004, timeout of 30000ms exceeded
2013-01-27 00:52:10,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x13c73c934810009, timeout of 30000ms exceeded
2013-01-27 00:52:10,002 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x13c73c934810003, timeout of 30000ms exceeded
2013-01-27 00:52:10,002 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x13c73c934810005, timeout of 30000ms exceeded
2013-01-27 00:52:10,002 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x13c73c934810006, timeout of 30000ms exceeded
2013-01-27 00:52:10,003 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x13c73c934810002, timeout of 30000ms exceeded
2013-01-27 00:52:10,003 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x13c73c934810007
2013-01-27 00:52:10,004 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x13c73c934810004
2013-01-27 00:52:10,004 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x13c73c934810009
2013-01-27 00:52:10,005 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x13c73c934810003
2013-01-27 00:52:10,005 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x13c73c934810005
2013-01-27 00:52:10,005 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x13c73c934810006
2013-01-27 00:52:10,006 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x13c73c934810002
2013-01-27 00:52:28,000 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x13c7a8fa2080000, timeout of 30000ms exceeded
2013-01-27 00:52:28,001 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x13c7a8fa2080000
2013-01-27 00:58:58,317 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:45980
2013-01-27 00:58:58,320 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:45980
2013-01-27 00:58:58,335 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x13c7a8fa2080001 with negotiated timeout 30000 for client /127.0.0.1:45980
2013-01-27 00:59:06,176 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:45986
2013-01-27 00:59:06,180 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:45986
2013-01-27 00:59:06,200 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x13c7a8fa2080002 with negotiated timeout 30000 for client /127.0.0.1:45986
2013-01-27 00:59:07,042 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080002 type:create cxid:0x2 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/masters/goal_state Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/masters/goal_state
2013-01-27 00:59:07,499 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x13c7a8fa2080002, likely client has closed socket
2013-01-27 00:59:07,505 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:45986 which had sessionid 0x13c7a8fa2080002
2013-01-27 00:59:08,529 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x13c7a8fa2080001, likely client has closed socket
